id_municipio,ano,idhm,idhm_e,idhm_l,idhm_r
4214706,2010,0.729,0.634,0.827,0.739
4214805,2010,0.802,0.727,0.894,0.793
4214904,2010,0.806,0.727,0.85,0.848
4215000,2010,0.738,0.668,0.848,0.71
4215059,2010,0.653,0.53,0.806,0.652
4215075,2010,0.714,0.624,0.83,0.702
4215109,2010,0.754,0.626,0.889,0.769
4215208,2010,0.692,0.561,0.8,0.738
4215307,2010,0.744,0.695,0.803,0.737
4215356,2010,0.654,0.551,0.795,0.639
4215406,2010,0.784,0.705,0.88,0.778
4215455,2010,0.7,0.554,0.853,0.725
4215505,2010,0.698,0.597,0.819,0.697
4215554,2010,0.727,0.653,0.833,0.705
4215604,2010,0.757,0.71,0.843,0.726
4215653,2010,0.705,0.618,0.806,0.702
4215679,2010,0.669,0.575,0.817,0.637
4215687,2010,0.682,0.585,0.791,0.686
4215695,2010,0.728,0.652,0.811,0.731
4215703,2010,0.781,0.71,0.89,0.753
4215752,2010,0.677,0.577,0.822,0.653
4215802,2010,0.782,0.719,0.871,0.763
4215901,2010,0.731,0.622,0.86,0.729
4216008,2010,0.769,0.688,0.867,0.763
4216057,2010,0.665,0.543,0.812,0.667
4216107,2010,0.765,0.675,0.861,0.769
4216206,2010,0.762,0.699,0.856,0.74
4216255,2010,0.761,0.668,0.873,0.756
4216305,2010,0.74,0.634,0.865,0.739
4216354,2010,0.738,0.645,0.873,0.714
4216404,2010,0.695,0.587,0.84,0.682
4216503,2010,0.687,0.562,0.817,0.705
4216602,2010,0.809,0.752,0.88,0.799
4216701,2010,0.731,0.625,0.83,0.753
4216800,2010,0.636,0.503,0.827,0.618
4216909,2010,0.749,0.695,0.807,0.748
4217006,2010,0.755,0.683,0.834,0.756
4217105,2010,0.742,0.654,0.83,0.754
4217154,2010,0.71,0.615,0.795,0.733
4217204,2010,0.801,0.739,0.884,0.787
4217253,2010,0.734,0.618,0.846,0.757
4217303,2010,0.755,0.7,0.85,0.723
4217402,2010,0.769,0.71,0.855,0.75
4217501,2010,0.779,0.674,0.872,0.804
4217550,2010,0.773,0.694,0.879,0.758
4217600,2010,0.774,0.701,0.88,0.751
4217709,2010,0.728,0.617,0.858,0.729
4217758,2010,0.707,0.595,0.832,0.713
4217808,2010,0.761,0.67,0.879,0.749
4217907,2010,0.737,0.617,0.867,0.748
4217956,2010,0.717,0.633,0.846,0.688
4218004,2010,0.76,0.672,0.873,0.747
4218103,2010,0.72,0.606,0.856,0.721
4218202,2010,0.784,0.697,0.856,0.807
4218251,2010,0.659,0.565,0.798,0.634
4218301,2010,0.706,0.639,0.814,0.677
4218350,2010,0.774,0.714,0.882,0.737
4218400,2010,0.729,0.602,0.881,0.729
4218509,2010,0.795,0.685,0.874,0.838
4218608,2010,0.775,0.696,0.88,0.76
4218707,2010,0.796,0.74,0.866,0.788
4218756,2010,0.752,0.704,0.83,0.728
4218806,2010,0.74,0.631,0.867,0.742
4218855,2010,0.705,0.606,0.823,0.703
4218905,2010,0.694,0.562,0.823,0.722
4218954,2010,0.699,0.622,0.823,0.667
4219002,2010,0.772,0.695,0.876,0.756
4219101,2010,0.686,0.551,0.827,0.708
4219150,2010,0.629,0.495,0.79,0.636
4219176,2010,0.718,0.656,0.801,0.705
4219200,2010,0.7,0.588,0.802,0.728
4219309,2010,0.764,0.675,0.857,0.772
4219358,2010,0.673,0.522,0.841,0.694
4219408,2010,0.71,0.557,0.87,0.739
4219507,2010,0.775,0.711,0.861,0.76
4219606,2010,0.749,0.632,0.861,0.772
4219705,2010,0.752,0.662,0.871,0.737
4219853,2010,0.761,0.661,0.885,0.752
4300034,2010,0.687,0.541,0.852,0.703
4300059,2010,0.75,0.59,0.85,0.84
4300109,2010,0.694,0.524,0.847,0.752
4300208,2010,0.753,0.658,0.85,0.763
4300307,2010,0.672,0.522,0.852,0.683
4300406,2010,0.74,0.664,0.849,0.72
4300455,2010,0.695,0.572,0.818,0.717
4300471,2010,0.74,0.669,0.828,0.732
4300505,2010,0.671,0.543,0.795,0.7
4300554,2010,0.747,0.642,0.859,0.756
4300570,2010,0.734,0.603,0.886,0.74
4300604,2010,0.699,0.564,0.874,0.694
4300638,2010,0.624,0.457,0.802,0.664
4300646,2010,0.682,0.562,0.809,0.697
4300661,2010,0.72,0.605,0.837,0.738
4300703,2010,0.74,0.63,0.868,0.742
4300802,2010,0.758,0.671,0.835,0.777
4300851,2010,0.691,0.57,0.833,0.694
4300877,2010,0.679,0.547,0.824,0.696
4300901,2010,0.772,0.67,0.856,0.801
4301008,2010,0.769,0.706,0.86,0.75
4301057,2010,0.74,0.649,0.844,0.74
4301073,2010,0.669,0.461,0.86,0.756
4301107,2010,0.698,0.583,0.833,0.7
4301206,2010,0.707,0.589,0.848,0.708
4301305,2010,0.657,0.522,0.807,0.673
4301404,2010,0.694,0.575,0.817,0.713
4301503,2010,0.743,0.621,0.847,0.779
4301552,2010,0.707,0.588,0.841,0.715
4301602,2010,0.74,0.647,0.848,0.739
4301636,2010,0.696,0.567,0.836,0.71
4301651,2010,0.748,0.652,0.836,0.767
4301701,2010,0.719,0.593,0.842,0.745
4301750,2010,0.61,0.428,0.821,0.645
4301800,2010,0.71,0.568,0.885,0.711
4301859,2010,0.734,0.672,0.845,0.696
4301875,2010,0.662,0.548,0.802,0.659
4301909,2010,0.67,0.529,0.822,0.691
4301925,2010,0.723,0.638,0.842,0.703
4301958,2010,0.763,0.71,0.856,0.731
4302006,2010,0.65,0.5,0.795,0.69
4302055,2010,0.619,0.492,0.801,0.601
4302105,2010,0.778,0.695,0.842,0.805
4302154,2010,0.676,0.561,0.825,0.666
4302204,2010,0.762,0.697,0.834,0.761
4302220,2010,0.703,0.59,0.851,0.692
4302238,2010,0.731,0.641,0.867,0.703
4302253,2010,0.728,0.587,0.852,0.77
4302303,2010,0.666,0.51,0.832,0.697
4302352,2010,0.746,0.661,0.836,0.751
4302378,2010,0.723,0.643,0.84,0.7
4302402,2010,0.739,0.649,0.857,0.725
4302451,2010,0.7,0.562,0.843,0.725
4302501,2010,0.692,0.608,0.821,0.665
4302584,2010,0.745,0.628,0.853,0.773
4302600,2010,0.674,0.563,0.83,0.656
4302659,2010,0.699,0.554,0.851,0.723
4302709,2010,0.689,0.558,0.848,0.691
4302808,2010,0.704,0.585,0.855,0.699
4302907,2010,0.7,0.626,0.807,0.68
4303004,2010,0.742,0.648,0.854,0.739
4303103,2010,0.757,0.675,0.857,0.749
4303202,2010,0.662,0.528,0.81,0.677
4303301,2010,0.719,0.611,0.857,0.709
4303400,2010,0.699,0.58,0.817,0.721
4303509,2010,0.697,0.578,0.819,0.715
4303558,2010,0.736,0.612,0.854,0.762
4303608,2010,0.697,0.574,0.838,0.705
4303673,2010,0.706,0.557,0.886,0.713
4303707,2010,0.738,0.677,0.849,0.698
4303806,2010,0.76,0.691,0.842,0.753
4303905,2010,0.745,0.643,0.852,0.755
4304002,2010,0.703,0.593,0.866,0.677
4304101,2010,0.708,0.616,0.819,0.704
4304200,2010,0.674,0.521,0.842,0.699
4304309,2010,0.728,0.627,0.853,0.72
4304358,2010,0.698,0.562,0.86,0.704
4304408,2010,0.748,0.667,0.849,0.738
4304507,2010,0.65,0.491,0.819,0.683
4304606,2010,0.75,0.636,0.864,0.768
4304614,2010,0.713,0.574,0.84,0.751
4304622,2010,0.637,0.507,0.779,0.654
4304630,2010,0.743,0.637,0.852,0.756
4304655,2010,0.672,0.552,0.86,0.639
4304663,2010,0.637,0.48,0.814,0.662
4304671,2010,0.766,0.668,0.836,0.805
4304689,2010,0.661,0.525,0.816,0.675
4304697,2010,0.746,0.661,0.842,0.747
4304705,2010,0.766,0.707,0.84,0.756
4304713,2010,0.652,0.505,0.83,0.661
4304804,2010,0.796,0.724,0.835,0.835
4304853,2010,0.739,0.622,0.886,0.732
4304903,2010,0.785,0.733,0.847,0.778
4304952,2010,0.703,0.6,0.833,0.696
4305009,2010,0.739,0.627,0.842,0.763
4305108,2010,0.782,0.686,0.86,0.812
4305116,2010,0.701,0.569,0.856,0.707
4305124,2010,0.649,0.504,0.824,0.657
4305132,2010,0.661,0.527,0.816,0.671
4305157,2010,0.674,0.563,0.803,0.676
4305173,2010,0.66,0.499,0.855,0.673
4305207,2010,0.764,0.698,0.849,0.752
4305306,2010,0.757,0.679,0.849,0.752
4305355,2010,0.747,0.659,0.87,0.726
4305371,2010,0.62,0.385,0.885,0.699
4305405,2010,0.732,0.657,0.85,0.702
4305439,2010,0.706,0.658,0.792,0.676
4305447,2010,0.616,0.437,0.818,0.655
4305454,2010,0.729,0.625,0.848,0.73
4305504,2010,0.719,0.6,0.855,0.724
4305587,2010,0.765,0.678,0.84,0.786
4305603,2010,0.758,0.674,0.835,0.775
4305702,2010,0.747,0.666,0.852,0.735
4305801,2010,0.754,0.668,0.885,0.726
4305835,2010,0.692,0.532,0.886,0.703
4305850,2010,0.746,0.614,0.84,0.806
4305871,2010,0.744,0.61,0.852,0.793
4305900,2010,0.665,0.55,0.803,0.667
4305934,2010,0.727,0.6,0.835,0.766
4305959,2010,0.741,0.636,0.835,0.767
4305975,2010,0.706,0.586,0.866,0.693
4306007,2010,0.712,0.616,0.835,0.702
4306056,2010,0.644,0.471,0.826,0.687
4306072,2010,0.66,0.542,0.826,0.641
4306106,2010,0.75,0.653,0.858,0.754
4306130,2010,0.719,0.605,0.849,0.724
4306205,2010,0.723,0.607,0.833,0.746
4306304,2010,0.762,0.688,0.87,0.74
4306320,2010,0.707,0.628,0.846,0.664
4306353,2010,0.654,0.553,0.809,0.625
4306379,2010,0.648,0.463,0.864,0.681
4306403,2010,0.743,0.633,0.848,0.763
4306429,2010,0.67,0.585,0.797,0.646
4306452,2010,0.757,0.67,0.837,0.775
4306502,2010,0.587,0.39,0.818,0.633
4306551,2010,0.691,0.577,0.82,0.697
4306601,2010,0.708,0.585,0.848,0.715
4306700,2010,0.697,0.568,0.831,0.718
4306734,2010,0.706,0.593,0.84,0.707
4306759,2010,0.724,0.593,0.855,0.749
4306767,2010,0.717,0.609,0.844,0.717
4306809,2010,0.767,0.687,0.858,0.764
4306908,2010,0.657,0.478,0.875,0.677
4306924,2010,0.717,0.611,0.821,0.735
4306932,2010,0.68,0.548,0.829,0.692
4306957,2010,0.703,0.572,0.857,0.709
4306973,2010,0.712,0.626,0.837,0.689
4307005,2010,0.776,0.716,0.833,0.782
4307054,2010,0.716,0.612,0.854,0.703
4307104,2010,0.687,0.527,0.843,0.73
4307203,2010,0.681,0.501,0.885,0.713
4307302,2010,0.685,0.589,0.821,0.666
4307401,2010,0.68,0.569,0.827,0.669
4307450,2010,0.661,0.55,0.788,0.665
4307500,2010,0.765,0.677,0.884,0.747
4307559,2010,0.753,0.674,0.843,0.752
4307609,2010,0.757,0.652,0.887,0.749
4307708,2010,0.754,0.662,0.843,0.769
4307807,2010,0.767,0.684,0.85,0.776
4307815,2010,0.679,0.56,0.792,0.707
4307831,2010,0.712,0.584,0.885,0.697
4307864,2010,0.763,0.674,0.852,0.773
4307906,2010,0.777,0.696,0.861,0.783
4308003,2010,0.72,0.597,0.854,0.732
4308052,2010,0.666,0.571,0.801,0.646
4308078,2010,0.698,0.557,0.841,0.726
4308102,2010,0.75,0.658,0.847,0.758
4308201,2010,0.754,0.642,0.849,0.786
4308250,2010,0.663,0.486,0.854,0.701
4308300,2010,0.661,0.532,0.812,0.668
4308409,2010,0.682,0.549,0.838,0.69
4308433,2010,0.683,0.484,0.886,0.743
4308458,2010,0.756,0.663,0.837,0.779
4308508,2010,0.76,0.688,0.846,0.754
4308607,2010,0.786,0.688,0.856,0.825
4308656,2010,0.671,0.553,0.833,0.657
4308706,2010,0.738,0.643,0.852,0.733
4308805,2010,0.686,0.552,0.832,0.704
4308854,2010,0.733,0.643,0.863,0.71
4308904,2010,0.746,0.658,0.843,0.747
4309001,2010,0.721,0.629,0.842,0.707
4309050,2010,0.714,0.593,0.859,0.716
4309100,2010,0.764,0.662,0.861,0.783
4309126,2010,0.685,0.584,0.832,0.662
4309159,2010,0.634,0.473,0.792,0.681
4309209,2010,0.736,0.636,0.862,0.727
4309258,2010,0.758,0.612,0.857,0.831
4309308,2010,0.73,0.639,0.833,0.732
4309407,2010,0.765,0.685,0.837,0.781
4309506,2010,0.737,0.665,0.863,0.698
4309555,2010,0.749,0.668,0.841,0.748
4309571,2010,0.616,0.441,0.792,0.67
4309605,2010,0.783,0.716,0.858,0.782
4309654,2010,0.643,0.512,0.796,0.653
4309704,2010,0.738,0.657,0.837,0.732
4309753,2010,0.652,0.511,0.792,0.686
4309803,2010,0.739,0.593,0.888,0.766
4309902,2010,0.724,0.615,0.835,0.739
4309951,2010,0.638,0.463,0.828,0.678
4310009,2010,0.765,0.671,0.848,0.786
4310108,2010,0.721,0.571,0.876,0.749
4310207,2010,0.781,0.707,0.858,0.786
4310306,2010,0.73,0.595,0.866,0.756
4310330,2010,0.764,0.638,0.847,0.825
4310363,2010,0.743,0.635,0.844,0.764
4310405,2010,0.693,0.576,0.813,0.711
4310413,2010,0.673,0.585,0.807,0.647
4310439,2010,0.728,0.618,0.831,0.751
4310462,2010,0.791,0.698,0.866,0.818
4310504,2010,0.691,0.59,0.819,0.684
4310538,2010,0.76,0.687,0.841,0.761
4310553,2010,0.657,0.509,0.804,0.692
4310579,2010,0.664,0.495,0.834,0.709
4310603,2010,0.713,0.626,0.843,0.687
4310652,2010,0.669,0.524,0.827,0.692
4310702,2010,0.681,0.567,0.801,0.696
4310751,2010,0.724,0.602,0.886,0.712
4310801,2010,0.784,0.729,0.848,0.78
4310850,2010,0.658,0.547,0.82,0.636
4310876,2010,0.662,0.487,0.817,0.73
4310900,2010,0.726,0.636,0.855,0.703
4311007,2010,0.707,0.608,0.832,0.698
4311106,2010,0.712,0.567,0.866,0.734
4311122,2010,0.614,0.475,0.779,0.626
4311130,2010,0.631,0.473,0.836,0.636
4311155,2010,0.686,0.572,0.841,0.671
4311205,2010,0.716,0.602,0.833,0.733
4311239,2010,0.67,0.539,0.801,0.696
4311254,2010,0.643,0.505,0.822,0.641
4311270,2010,0.789,0.754,0.852,0.765
4311304,2010,0.738,0.62,0.885,0.734
4311403,2010,0.778,0.704,0.84,0.796
4311429,2010,0.613,0.465,0.822,0.604
4311502,2010,0.699,0.577,0.868,0.683
4311601,2010,0.685,0.583,0.81,0.68
4311627,2010,0.712,0.601,0.842,0.712
4311643,2010,0.749,0.662,0.846,0.751
4311700,2010,0.692,0.577,0.807,0.711
4311718,2010,0.684,0.58,0.832,0.664
4311734,2010,0.649,0.517,0.813,0.65
4311759,2010,0.655,0.534,0.766,0.686
4311775,2010,0.682,0.519,0.88,0.695
4311791,2010,0.697,0.54,0.862,0.729
4311809,2010,0.774,0.699,0.857,0.773
4311908,2010,0.724,0.618,0.834,0.735
4311981,2010,0.701,0.568,0.866,0.701
4312005,2010,0.73,0.604,0.843,0.763
4312054,2010,0.687,0.515,0.849,0.743
4312104,2010,0.656,0.529,0.807,0.66
4312138,2010,0.727,0.608,0.839,0.752
4312153,2010,0.746,0.676,0.853,0.721
4312179,2010,0.717,0.603,0.87,0.702
4312203,2010,0.699,0.591,0.825,0.699
4312252,2010,0.681,0.514,0.826,0.743
4312302,2010,0.725,0.613,0.837,0.744
4312351,2010,0.764,0.662,0.852,0.79
4312377,2010,0.65,0.501,0.822,0.667
4312385,2010,0.752,0.663,0.852,0.752
4312401,2010,0.755,0.654,0.866,0.761
4312427,2010,0.714,0.576,0.86,0.735
4312443,2010,0.711,0.593,0.842,0.72
4312450,2010,0.702,0.557,0.864,0.719
4312476,2010,0.743,0.653,0.858,0.733
4312500,2010,0.664,0.493,0.849,0.701
4312609,2010,0.746,0.654,0.84,0.757
4312617,2010,0.702,0.558,0.873,0.711
4312625,2010,0.689,0.547,0.808,0.74
4312658,2010,0.765,0.673,0.847,0.784
4312674,2010,0.753,0.66,0.839,0.772
4312708,2010,0.702,0.591,0.833,0.703
4312757,2010,0.74,0.634,0.838,0.763
4312807,2010,0.785,0.722,0.843,0.796
4312906,2010,0.747,0.632,0.849,0.778
4312955,2010,0.768,0.708,0.836,0.764
4313003,2010,0.778,0.666,0.847,0.836
4313011,2010,0.759,0.643,0.856,0.794
4313037,2010,0.735,0.647,0.848,0.723
4313060,2010,0.689,0.563,0.836,0.694
4313086,2010,0.761,0.678,0.852,0.762
4313102,2010,0.744,0.643,0.841,0.762
4313201,2010,0.78,0.688,0.89,0.775
4313300,2010,0.766,0.686,0.839,0.782
4313334,2010,0.742,0.642,0.847,0.752
4313359,2010,0.741,0.602,0.851,0.794
4313375,2010,0.718,0.606,0.853,0.716
4313391,2010,0.688,0.548,0.852,0.697
4313409,2010,0.747,0.629,0.852,0.778
4313425,2010,0.663,0.543,0.796,0.674
4313441,2010,0.676,0.566,0.805,0.679
4313466,2010,0.767,0.708,0.85,0.749
4313490,2010,0.706,0.594,0.808,0.734
4313508,2010,0.751,0.646,0.853,0.769
4313607,2010,0.706,0.558,0.87,0.725
4313656,2010,0.715,0.592,0.852,0.725
4313706,2010,0.737,0.667,0.831,0.722
4313805,2010,0.72,0.632,0.836,0.707
4313904,2010,0.761,0.691,0.848,0.752
4313953,2010,0.661,0.524,0.816,0.676
4314001,2010,0.773,0.679,0.866,0.787
4314027,2010,0.676,0.537,0.831,0.692
4314035,2010,0.749,0.668,0.852,0.738
4314050,2010,0.704,0.562,0.886,0.7
4314068,2010,0.622,0.482,0.782,0.639
4314076,2010,0.698,0.551,0.851,0.726
4314100,2010,0.776,0.699,0.849,0.787
4314134,2010,0.71,0.571,0.858,0.73
4314159,2010,0.683,0.541,0.84,0.701
4314175,2010,0.64,0.493,0.82,0.647
4314209,2010,0.678,0.551,0.829,0.683
4314308,2010,0.741,0.648,0.867,0.724
4314407,2010,0.739,0.632,0.844,0.758
4314423,2010,0.758,0.701,0.842,0.738
4314456,2010,0.72,0.624,0.852,0.701
4314464,2010,0.65,0.513,0.835,0.641
4314472,2010,0.678,0.577,0.804,0.672
4314498,2010,0.71,0.607,0.828,0.713
4314506,2010,0.661,0.499,0.846,0.685
4314555,2010,0.669,0.553,0.824,0.656
4314605,2010,0.658,0.517,0.821,0.672
4314704,2010,0.687,0.597,0.807,0.674
4314753,2010,0.744,0.634,0.877,0.742
4314779,2010,0.725,0.623,0.864,0.708
4314787,2010,0.725,0.6,0.874,0.727
4314803,2010,0.713,0.584,0.856,0.725
4314902,2010,0.805,0.702,0.857,0.867
4315008,2010,0.693,0.575,0.827,0.7
4315057,2010,0.698,0.608,0.831,0.672
4315073,2010,0.69,0.6,0.827,0.661
4315107,2010,0.723,0.628,0.876,0.687
4315131,2010,0.715,0.566,0.845,0.765
4315149,2010,0.757,0.674,0.885,0.727
4315156,2010,0.683,0.525,0.861,0.705
4315172,2010,0.733,0.609,0.839,0.771
4315206,2010,0.715,0.563,0.873,0.745
4315305,2010,0.704,0.609,0.852,0.673
4315313,2010,0.689,0.565,0.833,0.695
4315321,2010,0.665,0.534,0.824,0.667
4315354,2010,0.756,0.655,0.841,0.783
4315404,2010,0.631,0.523,0.792,0.606
4315453,2010,0.731,0.588,0.868,0.765
4315503,2010,0.683,0.542,0.828,0.709
4315552,2010,0.656,0.545,0.804,0.645
4315602,2010,0.744,0.637,0.861,0.752
4315701,2010,0.693,0.56,0.846,0.702
4315750,2010,0.661,0.472,0.885,0.69
4315800,2010,0.729,0.602,0.853,0.753
4315909,2010,0.732,0.636,0.842,0.733
4315958,2010,0.689,0.579,0.834,0.676
4316006,2010,0.688,0.553,0.83,0.708
4316105,2010,0.724,0.6,0.867,0.729
4316204,2010,0.764,0.678,0.842,0.78
4316303,2010,0.688,0.563,0.843,0.687
4316402,2010,0.699,0.576,0.841,0.705
4316428,2010,0.678,0.596,0.782,0.669
4316436,2010,0.762,0.706,0.841,0.745
4316451,2010,0.687,0.558,0.837,0.693
4316477,2010,0.753,0.706,0.851,0.71
4316501,2010,0.74,0.641,0.843,0.75
4316600,2010,0.747,0.647,0.843,0.764
4316709,2010,0.725,0.634,0.841,0.716
4316733,2010,0.725,0.581,0.839,0.781
4316758,2010,0.74,0.644,0.843,0.747
4316808,2010,0.773,0.693,0.852,0.782
4316907,2010,0.784,0.715,0.848,0.795
4316956,2010,0.676,0.51,0.846,0.716
4316972,2010,0.663,0.484,0.87,0.691
4317004,2010,0.633,0.503,0.802,0.63
4317103,2010,0.727,0.636,0.846,0.715
4317202,2010,0.769,0.693,0.871,0.752
4317251,2010,0.746,0.637,0.853,0.765
4317301,2010,0.712,0.591,0.861,0.709
4317400,2010,0.766,0.682,0.882,0.746
4317509,2010,0.772,0.696,0.863,0.765
4317558,2010,0.764,0.665,0.853,0.787
4317608,2010,0.717,0.594,0.866,0.718
4317707,2010,0.686,0.576,0.835,0.672
4317756,2010,0.759,0.705,0.885,0.701
4317806,2010,0.739,0.637,0.84,0.753
4317905,2010,0.738,0.656,0.82,0.746
4317954,2010,0.732,0.677,0.853,0.679
4318002,2010,0.736,0.643,0.86,0.72
4318051,2010,0.763,0.68,0.839,0.78
4318101,2010,0.675,0.552,0.818,0.681
4318200,2010,0.685,0.534,0.86,0.701
4318309,2010,0.699,0.585,0.822,0.711
4318408,2010,0.696,0.56,0.822,0.734
4318424,2010,0.694,0.575,0.828,0.702
4318432,2010,0.748,0.661,0.847,0.748
4318440,2010,0.732,0.617,0.846,0.75
4318457,2010,0.651,0.542,0.782,0.652
4318465,2010,0.717,0.622,0.847,0.701
4318481,2010,0.707,0.597,0.824,0.717
4318499,2010,0.747,0.702,0.822,0.723
4318507,2010,0.623,0.461,0.792,0.663
4318606,2010,0.755,0.669,0.846,0.759
4318614,2010,0.725,0.59,0.836,0.774
4318622,2010,0.663,0.541,0.801,0.674
4318705,2010,0.739,0.612,0.861,0.766
4318804,2010,0.687,0.528,0.849,0.722
4318903,2010,0.741,0.664,0.855,0.718
4319000,2010,0.768,0.683,0.855,0.775
4319109,2010,0.726,0.628,0.83,0.734
4319125,2010,0.652,0.496,0.848,0.659
4319158,2010,0.667,0.537,0.821,0.674
4319208,2010,0.645,0.523,0.778,0.658
4319307,2010,0.692,0.584,0.825,0.688
4319356,2010,0.739,0.634,0.851,0.748
4319364,2010,0.664,0.566,0.804,0.644
4319372,2010,0.763,0.694,0.843,0.76
4319406,2010,0.709,0.619,0.824,0.698
4319505,2010,0.739,0.646,0.852,0.734
4319604,2010,0.708,0.576,0.871,0.708
4319703,2010,0.72,0.612,0.82,0.745
4319711,2010,0.764,0.677,0.848,0.776
4319737,2010,0.642,0.48,0.816,0.674
4319752,2010,0.754,0.677,0.852,0.743
4319802,2010,0.685,0.553,0.831,0.698
4319901,2010,0.711,0.598,0.832,0.722
4320008,2010,0.726,0.624,0.844,0.726
4320107,2010,0.777,0.705,0.858,0.776
4320206,2010,0.723,0.62,0.865,0.706
4320230,2010,0.712,0.543,0.886,0.751
4320263,2010,0.659,0.525,0.811,0.673
4320305,2010,0.777,0.71,0.841,0.785
4320321,2010,0.693,0.581,0.817,0.701
4320354,2010,0.671,0.545,0.826,0.671
4320404,2010,0.76,0.69,0.843,0.755
4320453,2010,0.652,0.471,0.847,0.695
4320503,2010,0.751,0.678,0.837,0.746
4320552,2010,0.689,0.534,0.832,0.737
4320578,2010,0.683,0.577,0.81,0.682
4320602,2010,0.752,0.67,0.861,0.738
4320651,2010,0.742,0.644,0.852,0.744
4320677,2010,0.631,0.456,0.792,0.697
4320701,2010,0.743,0.647,0.861,0.735
4320800,2010,0.731,0.625,0.861,0.727
4320859,2010,0.701,0.595,0.834,0.694
4320909,2010,0.76,0.688,0.837,0.763
4321006,2010,0.747,0.672,0.835,0.743
4321105,2010,0.695,0.556,0.862,0.699
4321204,2010,0.727,0.579,0.88,0.754
4321303,2010,0.733,0.629,0.849,0.737
4321329,2010,0.739,0.633,0.83,0.768
4321352,2010,0.656,0.492,0.828,0.692
4321402,2010,0.708,0.603,0.83,0.709
4321436,2010,0.689,0.565,0.829,0.699
4321451,2010,0.747,0.65,0.855,0.751
4321469,2010,0.742,0.682,0.845,0.709
4321477,2010,0.689,0.569,0.815,0.705
4321493,2010,0.683,0.569,0.822,0.68
4321501,2010,0.762,0.685,0.862,0.75
4321600,2010,0.719,0.606,0.842,0.727
4321626,2010,0.701,0.559,0.839,0.735
4321634,2010,0.791,0.689,0.851,0.843
4321667,2010,0.718,0.606,0.847,0.722
4321709,2010,0.71,0.584,0.829,0.74
4321808,2010,0.759,0.694,0.834,0.756
4321832,2010,0.662,0.539,0.813,0.661
4321857,2010,0.703,0.56,0.832,0.747
4321907,2010,0.768,0.71,0.858,0.745
4321956,2010,0.687,0.61,0.787,0.675
4322004,2010,0.733,0.629,0.873,0.717
4322103,2010,0.747,0.682,0.816,0.748
4322152,2010,0.657,0.541,0.794,0.659
4322186,2010,0.694,0.595,0.818,0.688
4322202,2010,0.709,0.596,0.828,0.721
4322251,2010,0.718,0.597,0.836,0.742
4322301,2010,0.728,0.632,0.832,0.734
4322327,2010,0.629,0.446,0.814,0.685
4322343,2010,0.7,0.613,0.809,0.691
4322350,2010,0.733,0.587,0.852,0.786
4322376,2010,0.649,0.542,0.804,0.626
4322400,2010,0.744,0.661,0.863,0.722
4322509,2010,0.721,0.605,0.838,0.74
4322525,2010,0.646,0.497,0.816,0.666
4322533,2010,0.624,0.439,0.813,0.681
4322541,2010,0.737,0.636,0.85,0.739
4322558,2010,0.757,0.704,0.836,0.736
4322608,2010,0.712,0.6,0.818,0.736
4322707,2010,0.737,0.643,0.842,0.738
4322806,2010,0.773,0.692,0.838,0.797
4322855,2010,0.723,0.584,0.855,0.758
4322905,2010,0.702,0.561,0.864,0.715
4323002,2010,0.717,0.591,0.866,0.72
4323101,2010,0.638,0.489,0.809,0.656
4323200,2010,0.777,0.722,0.84,0.774
4323309,2010,0.742,0.65,0.867,0.725
4323358,2010,0.705,0.551,0.839,0.759
4323408,2010,0.761,0.664,0.839,0.791
4323457,2010,0.662,0.544,0.827,0.645
4323507,2010,0.739,0.631,0.842,0.76
4323606,2010,0.78,0.692,0.847,0.809
4323705,2010,0.757,0.669,0.839,0.774
4323754,2010,0.655,0.526,0.809,0.659
4323770,2010,0.752,0.63,0.849,0.796
4323804,2010,0.735,0.63,0.852,0.74
5000203,2010,0.67,0.518,0.823,0.705
5000252,2010,0.711,0.572,0.858,0.733
5000609,2010,0.673,0.546,0.818,0.683
5000708,2010,0.663,0.557,0.789,0.663
5000807,2010,0.67,0.538,0.826,0.676
5000856,2010,0.697,0.582,0.839,0.692
5000906,2010,0.643,0.526,0.799,0.633
5001003,2010,0.697,0.588,0.804,0.717
5001102,2010,0.688,0.562,0.84,0.69
5001243,2010,0.633,0.507,0.798,0.628
5001508,2010,0.681,0.537,0.848,0.694
5001904,2010,0.71,0.606,0.847,0.698
5002001,2010,0.684,0.559,0.814,0.702
5002100,2010,0.698,0.585,0.83,0.699
5002159,2010,0.666,0.573,0.776,0.665
5002209,2010,0.67,0.508,0.831,0.714
5002308,2010,0.701,0.57,0.837,0.721
5002407,2010,0.692,0.592,0.828,0.676
5002605,2010,0.703,0.596,0.817,0.715
5002704,2010,0.784,0.724,0.844,0.79
5002803,2010,0.647,0.522,0.826,0.628
5002902,2010,0.727,0.627,0.811,0.756
5002951,2010,0.754,0.665,0.85,0.758
5003108,2010,0.671,0.531,0.83,0.684
5003157,2010,0.589,0.417,0.806,0.607
5003207,2010,0.7,0.586,0.834,0.701
5003256,2010,0.706,0.606,0.811,0.717
5003306,2010,0.703,0.579,0.836,0.719
5003454,2010,0.694,0.595,0.81,0.693
5003488,2010,0.639,0.528,0.773,0.64
5003504,2010,0.699,0.597,0.809,0.706
5003702,2010,0.747,0.657,0.843,0.753
5003751,2010,0.684,0.577,0.824,0.674
